Date;Location;Latitude;Longitude;Operator;AC Type;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Ground;Summary;;;
01/29/2013;Near Kyzyltu, Kazakhstan;#CAMPO!;#CAMPO!;SCAT Air;Canadair CRJ-200ER;21;16;5;21;16;5;0;The jet crashed in heavy fog outside of Almaty while attempting to land at Almaty Airport for a second time. The aircraft was found in swampy terrain about 1 mile short of the runway threshold.;;;
02/13/2013;Donetsk;47,9813;37,7753;South Airlines;Antonov AN-24RV;45;41;4;5;5;0;0;While attempting to land on runway 8 in dense fog, the plane overran the runway , overturned and caught fire. The airplane operated as a charter flight carrying football fans on their way to a match of Shakhtar Donetsk against Borussia Dortmund. Pilot error.  A loss of speed by the aircraft during thelanding approach due to an error of the unprepared crew. The crew had no clearance to land given the weather conditions.;;;
03/04/2013;Goma;-1,6835;29,2356;Compagnie Africaine d' Aviation (CAA)Â ;Fokker 50;10;4;6;7;1;6;0;The aircraft crashed short of the runway while attempting to land in heavy rain at Goma Airport crashing into the back yards of several houses in the Lake Kivu area.;;;
03/08/2013;Dillingham;59,0467;-158,5086;Ace Air Cargo;Beechcraft 1900C;2;0;2;2;0;2;0;The cargo plane crashed about 20 miles northeast of Dillingham while on approach to Dillingham Airport. Wreckage was discovered on Saturday with the pilot and copilot fatally injured. The aircraft was badly fragmented in three sections. The flight crew's failure to maintain terrain clearance, which resulted in controlled flight into terrain in instrument meteorological conditions. Contributing to the accident were the flight crew's failure to correctly read back and interpret clearance altitudes issued by the air traffic controller, their failure to adhere to minimum altitudes depicted on the published instrument approach chart, and their failure to adhere to company checklists. Also contributing to the accident were the air traffic controller's issuance of an ambiguous clearance to the flight crew, which resulted in the airplane's premature descent, his failure to address the pilot's incorrect read back of the assigned clearance altitudes, and his failure to monitor the flight and address the altitude violations and issue terrain-based safety alerts.;;;
04/13/2013;Dempassar;-8,6722;115,2336;Lion Air;Boeing B-737-8GP;108;101;7;0;0;0;0;The airliner came down in the ocean, 150 feet short of the runway, while on final approach to Denpasar-Ngurah Rai Bali International Airport. All 101 passengers and crew of 7 survived. Forty-five people were injured.;;;
04/29/2013;Bagram Air Base, Afghanistan;#CAMPO!;#CAMPO!;National Air Cargo;Boeing B-747-428BCF;7;0;7;7;0;7;0;The civilian cargo plane crashed and burned shortly after taking off from runway 03 at Bagram Air Base. The plane was carrying 5 armored vehicles. The airline's cargo operations manual did not explain how to account for the orientation of the tiedown straps when calculating how many were needed, and the inexperienced and uncertified loadmaster used too few straps. When the plane began climbing, the rearmost vehicle, weighing 28,000 pounds, broke free and smashed into the tail, severing two hydraulic  systems and the elevator jackscrew, leaving the plane uncontrollable.;;;
05/31/2013;Moosonee;51,2698;-80,6453;Ornge Air Ambulance;Sikorsky S-76;4;2;2;4;2;2;0;The air ambulance helicopter crashed 0.7 miles from its departure point. The pilot, copilot and two paramedics were killed. The helicopter was headed to Attawapiskat to pick up a patient.;;;
06/25/2013;Gaurikund, near Kedarnath, Uttarakhand State, India.;#CAMPO!;#CAMPO!;Indian Air Force;MI 172 V5 helicopter;20;15;5;20;15;5;0;Crashed during flood relief operations. The passengers were from paramilitary forces.;;;
07/06/2013;São Francisco;#CAMPO!;#CAMPO!;Asiana Airlines;Boeing B-777-28EER;307;291;16;3;3;0;0;"The aircraft crash landed short of the runway while on approach to runway 28L at San Francisco International Airport. The tail section, landing gear, and both engines separated from the fuselage and a fire erupted. Debris was scattered from the ocean front to the runway to where the aircraft came to rest. The plane's voice and flight data recorders show that the aircraft was coming in too slow and too low and that the pilots appear to have increased speed seven seconds before impact. A stall warning sounded four seconds before the crash, and the crew then made an internal decision ""to initiate a go-around 1.5 seconds to impact.Two passengers were killed and 182 injured. One passenger was run over by one of the emergency vehicles. The crew's failure to monitor and maintain the plane's airspeed, and its failure to abort the landing when in trouble. The pilot and co-pilot reasonably believed the automatic throttle would keep the plane flying fast enough to land safely, when in fact the auto throttle was effectively shut off after the pilot idled it to correct an unexplained climb earlier in the landing. The flight crew over-relied on automated systems that they did not fully understand.";;;
07/07/2013;Soldotna;60,4867;-151,0753;Rediske Air;de Havilland Canada DHC-3T;10;9;1;10;9;1;0;As soon as the plane took off speed began to decline until the plane stalled and crashed.  The probable cause of the crash was the operatorâ€™s failure to account for about 420 additional pounds of unspecified cargo, which led to loading and operating the de Havilland DHC3 Otter outside its weight and center-of-gravity limits leading to an aerodynamic stall.;;;
08/09/2013;Mogadíscio;2,0412;45,3441;Military - Ethiopian Air Force;Antonov An-12;6;0;6;4;0;4;0;The cargo plane crashed on the runway and caught fire while attempting to land at Mofadisu International Airport.;;;
08/14/2013;Birmingham;33,5250;-86,8130;United Parcel Service;Airbus A300F-622R;2;0;2;2;0;2;0;The cargo plane was on approach when it struck trees, crashed and burst into flames. The flight crewâ€™s failure to properly configure and verify the flight management computer for the profile approach. The captainâ€™s failure to communicate his intentions to the first officer once it became apparent the vertical profile was not captured.;;;
10/03/2013;Lagos;6,4511;3,3884;Associated Aviation;Embraer 120RT Brasilia;20;13;7;16;11;5;0;The chartered plane crashed minutes after taking off from Murtala Muhammad International Airport.The aircraft lost height, after departing runwal 18L, impacted trees, a brick wall and caught fire. The decision of the crew to continue the take-off despite the abnormal No. 2 Propeller rpm indication. Low altitude stall as a result of low thrust at start of roll for take-off from No. 2 engine caused by an undetermined malfunction of the propeller control unit.;;;
10/10/2013;Quedá;#CAMPO!;#CAMPO!;MASwings;de Havilland Canada DHC-6 Twin Otter 310;16;14;2;2;1;1;0;While attempting to land, the Twin Otter struck a house located to the right of runway 22. The nose section was destroyed and the right wing broke off. The co-pilot and one passenger were killed. Procedural errors by the captain.;;;
10/16/2013;Near Pakse, Laos;#CAMPO!;#CAMPO!;Lao Airlines;ATR-72-50;49;44;5;49;44;5;0;The aircraft crashed into the Mekong River 5 miles from Paskse, while on approach to land and after attempting a go-around. The fuselage broke in two and sank into the river. The weather was poor at the time of the accident, with the tail end of Hurricane Nari affecting the area.  A sudden change in weather conditions and the flight crew's failure to properly execute procedure have been identified as the probable causes of the crash. The flight crew's minima of 600 feet was lower than the published minima of 990 feet and the incorrect height of 645 feet as published in the JEPPESEN Chart at that time.After aborting the aircraft's approach at an altitude of around 595 feet, the flight crew executed a right turn instead of a nominal climb as dictated by the airport's VOR/DME missed approach procedure.;;;
11/03/2013;Riberalta;-11,0128;-66,0572;Aerocon;Swearingen SA227-AC Metro III;18;16;2;8;8;0;0;While landing in heavy rain, the aircraft veered off the runway, caught fire after hitting some brush and came to rest inverted.;;;
11/09/2013;Pujungan, Malinau district, Borneo;#CAMPO!;#CAMPO!;Military - Indonesian Army;Mil- Mi-17B-5;21;13;8;13;7;6;0;After losing power, the helicopter crashed into dense jungle and burst into flames. It was carrying construction materials, 8 military personnel and 13 civilian construction workers. Two military personnel and 6 passengers survived.;;;
11/10/2013;Red Lake;51,0333;-93,8333;Bearskin Airlines;Swearingen SA227-AC Metro II;7;5;2;5;3;2;0;The aircraft was on approach to runway 26, in light snow, when it crashed and burned in the surrounding forest. Three of the five passengers and the two pilots were killed.  A first-stage turbine wheel blade in the left engine failed due to a combination of metallurgical issues and stator vane burn-through.;;;
11/17/2013;Near Kazan, Russia;#CAMPO!;#CAMPO!;Tararstan Airlilnes;Boeing 737-53A;50;44;6;50;44;6;0;The airliner went into a nearly vertical dive and crashed onto the runway and disintegrated, after attempting to land a second time. The aircraft hit the runway and burst into flames. The pilot in command, in executing a go-around, apparently placed the plane in an excessive nose high attitude, stalling the plane. Inexperienced crew, poor flight safety standards at the Tatarstan air company and lack of proper control over crew training.;;;
11/29/2013;Glasgow;55,8580;-4,2590;Bond Air Services Ltd.;Eurocopter EC135 T2;3;2;1;3;2;1;5;The police helicopter crashed into the roof of the Clutha Pub in central Glasgow killing at least 5 patrons along with 3 aboard he helicopter. The helicopter was carrying a civilian pilot and two Strathclyde police officers.;;;
11/29/2013;Bwabwata National Park, Nambia;#CAMPO!;#CAMPO!;Mozambique Airline;Embraer ERJ-190AR;33;27;6;33;27;6;0;The airliner crashed into Bwabwata National Park while en route to Luanda. The plane was found completely burned out with no survivors. The plane went missing in bad weather and poor visibility. The inputs to the auto flight systems by the person believed to be the Captain, who remained alone on the flight deck when the person believed to be the co-pilot requested to go to the lavatory, caused the aircraft to departure from cruise flight to a sustained controlled descent and subsequent collision with the terrain.;;;
12/05/2013;Near Cachimbo, Brazil;#CAMPO!;#CAMPO!;Heringer Taxi Aero;Britten Norman BN-2A-3 Islander;5;3;2;5;3;2;0;While performing an ambulance flight, the aircraft crashed under unknown circumstances in a wooded area killing 3 passengers and 2 pilots.;;;
12/26/2013;Irkutsk;52,2907;104,2786;IrAvia;Antonov 12;9;3;6;9;3;6;0;The cargo plane, carrying spare parts, crashed into a military army arsenal at Ikustsk-2 Airport while attempting to land. The crew of 6 and 3 technicians were all killed.;;;
01/20/2014;Near Petreasa Romania;#CAMPO!;#CAMPO!;Scoala Superioara de Aviatie Civla;Britten Norman BN-2A-27 Islander;7;5;2;2;1;1;0;The air ambulance left Bucharest with a medical team to obtain transplant organs. After experiencing problems with the engines the pilot attempted to make an emergency landing but crashed on a hillside in deep snow. All aboard initially survived but the pilot and a medical student died before the rescue party reached the aircraft.;;;
