date,location,operator,aboard,aboard_passangers,aboard_crew,fatalities,fatalities_passangers,fatalities_crew,ground,summary,country
2016-02-24 00:00:00,"Dana, Nepal",Tara Air,23,20,3,23,20,3,0,"The plane crashed in the mountainous northern region of Nepal half-way through a 20 minute flight to Jomsom. The plane was relatively new. There was wind and dense fog at the time of the accident. It was determined that the crew deviated from the prescribed route to the left while descending to Jomsom due to the presence of clouds in the area. In doing so, the aircraft descended to 10,000 feet in clouds while flying under visual flight rules (VFR). When the GPWS warning sounded, the crew failed to react immediately and the aircraft hit a cliff at the altitude of 10,700 feet before coming to rest at the altitude of 10,982 feet.", Nepal
2016-02-26 00:00:00,"250 miles northwest of Kathmandu, Nepal",Kasthamandap Airlines,11,9,2,2,0,2,0,The plane went into a steep descent and crashed onto a field in the mountains of the Kalikot district. The plane was reported to be trying to make an emergency landing. Both the pilot and copilot were killed and nine passengers were injured., Somalia
2016-03-09 00:00:00,"Cox's Bazar, Bangladesh",True Aviation Ltd.,4,0,4,3,0,3,0,"The cargo plane, carrying shrimp, crashed less than 5 minutes after taking off from Cox's Bazar Airport. The pilot declaired an emergency and tried to return to the airport but crashed into the shallow waters of the Bay of Bengal just offshore.", Nepal
2016-03-15 00:00:00,"Fatima Pastaza, Ecuador",Military - Ecuador Army,22,19,3,22,19,3,0,"The crew was conducting sky diving exercises when, an hour into the flight they radioed they were returning to base due to deuterating weather conditions. Shortly thereafter the plane went out of control and crashed in a wooded area. Nineteen passengers and the 3 pilots were killed.", Bangladesh
2016-03-19 00:00:00,"	Rostov-on-Don, Russia",Flydubai,62,55,7,62,55,7,0,"At 2237, at Rostov-on-Don, the crew aborted a landing attempt to Runway 22 due to poor weather conditions. The plane was instructed to enter a holding pattern at 15,000 feet where it remained for a little under two hours. During a second landing attempt, at 3.4 miles from the runway and an altitude of 1,500 feet the crew executed a second go around and climbed to 3,975 feet, after which, the plane went out of control in a nose down attitude and hit the runway at high rate of speed and disintegrated.", Ecuador
2016-03-29 00:00:00,"Magdelen Islands, Quebec, Canada",Marquise Aviation Corp.,7,5,2,7,5,2,0,"The plane crashed while on approach to Iles-de-la-Magdelen Airport in poor weather conditions. Former Canadian cabinet minister Jean Lapierre, his wife, 2 brothers and sister were among those killed. All five were on the way to a funeral for Lapierre's father. The pilot was flying the plane too fast and too high while on approach to land. The pilot's decision to continue an unstable approach.",null
2016-04-04 00:00:00,"Near Pigeon Forge, Tennessee",Smoky Mountain Helicopters,5,4,1,5,4,1,0,The helicopter crashed in a wooded hillside while on a sightseeing flight.., Tennessee
2016-04-13 00:00:00,"Kiunga, Papua New Guinea",Sunbird Aviation,12,11,1,12,11,1,0,"While on approach, the plane stalled and crased in a wooded area 1 km short of the runway. The accident took place in stormy weather.Three survived, but later died of their injuries. Possible engine failure.", Papua New Guinea
2016-04-29 00:00:00,"Sorta, Norway",CHC Helikopter Service,13,11,2,13,11,2,0,The helicopter crashed on the rocky shores of Tuoy Island whle returning to Bergen from Oil platform Gullflex B. All 11 passengers and 2 pilots were killed. A video taken by an eyewitness shows the main rotor separating from the helicopter before it crashed., Russia
2016-05-19 00:00:00,175 miles off the Egyptian coast,EgyptAir,66,56,10,66,56,10,0,"The plane was en route from Paris to Cairo, flying at an altitude of 38,000 ft. when it made a sharp 90 degree turn to the left, followed by a 360 degree turn to the right as it lost altitude. The aircraft crashed into the Mediterranean Sea approximately 175 miles off the Egyptian coast. Two days after the accident, it is confirmed that ACARS messages reported smoke on board, apparently in the lavatory and also in a technical compartment located under the cockpit.", Norway
2016-07-22 00:00:00,"Bay of Bengal, Indian Ocean",Indian Air Force,29,23,6,29,23,6,0,"The aircraft was taking part in fire fighting in the region of Bayanday, when under unknown circumstances, it impact trees and crashed in a wooded area.",null
2016-07-30 00:00:00,"Near Lockhart, Texas",Heart of Texas Hot Air Balloon Rides,16,15,1,16,15,1,NULL,The hot air balloon struck power lines and crashed in a field. The pilot was likely impaired by opioids and sedatives when he ignored weather warnings and flew the ride into a power line., Indian Ocean
2016-08-05 00:00:00,"Dubai, United Arab Emirates",Emirates,300,282,18,0,0,0,1,"After being cleared to land, the crew informed Dubai tower they were going around. Immediately after being cleared to go-around, the aircraft impacted the runway, losing an engine and catching fire. The plane slid to a stop and all aboard evacuated the plane safely. One fire fighter was killed while fighting the fire.", Texas
2016-08-31 00:00:00,"Russian Mission, Alaksa",Hageland Aviiation,5,4,1,5,4,1,0,A midair collision occurred between a Cessna 208 and a Piper PA-18 Super Cub just northwest of Russian Mission Airport. Three on the Cessna and 2 on the Piper were fatally injured. Rough terrain complicated removal of the victims., Alaksa
2016-10-24 00:00:00,Malta International Airport,AE Aviation,5,3,2,5,3,2,0,"Shortly after taking off, the plane banked to the right, lost altitude and impacted the ground just past the airport. French ministry officials on board were attempting to trace routes of illicit trafficking both human and drug, leaving Libya.", United Arab Emirates
2016-11-28 00:00:00,"Near La Union, Colombia",LAMIA Bolivia,77,68,9,71,64,7,0,"The crew of the chartered passenger jet declared an emergency as it approached La Union, reporting they ran out of fuel and had an electrical failure. Soon after the plane impacted mountainous terrain approximately 22 miles south of Medellin. Members of the Brazilian Chapecoense soccer team were among those killed. Among the errors made which caused the crash were the decisions to let the plane take off without enough fuel to make the flight safely and then to not stop midway to refuel. The pilot also did not report the plane's emergency until it was too late. In addition, as the fuel was running out, they extended the flaps and gear just before the engines stopped, but this caused enough drag that they could no longer glide to the airport. Since the captain was part owner of the small airline, he was motivated to cut fuel costs because the company was in financial trouble.",null
2016-12-03 00:00:00,"Near Tanjung Pinanga, Indonesia",Indonesian Police,13,8,5,13,8,5,0,"The Indonesian police aircraft crashed in the waters off Kabupaten Lingga, Riau Islands during a 1.5 hour scheduled flight.", Colombia
2016-12-07 00:00:00,"Near Havlien, Pakistan",Pakistan International Airlines,48,42,6,48,42,6,0,"While en route, the crew made a mayday call reporting they lost one of two engines. Contact was lost and the plane soon after crashed into mountains near Abbottabad and Havelian.", Indonesia
2016-12-18 00:00:00,"Near Wamena, Papua, Indonesia",Indonesian Air Force,13,10,3,13,10,3,0,The military plane crashed into mountainous terrain in an eastern section of the country while attempting to land at Warmera., Pakistan
2016-12-20 00:00:00,"Puerto Carreno, Colombia",Aerosucre Colombia,6,0,6,5,0,5,0,"After taking off on runway 24, the cargo jet failed to lift off properly, just cleared the perimeter fence, became airborne, turned to the right, lost altitude and crashed in an open field. One engine suffered a flame-out.",null
2016-12-25 00:00:00,"Near Adar, Russia",Russian Air Force,92,84,8,92,84,8,0,"The plane, carrying the Alexandrov Emsemble choir, reporters and service men, made a climbout out of Ader, turned back towards the coastline and crashed into the waters of the Black Sea about a mile offshore.", Colombia
2017-01-16 00:00:00,"Bishkek, Kyrgyzstan",My Cargo Airlines (ACT Airlines),4,0,4,4,0,4,35,"While approaching Bishkek for a fuel stop, the cargo plane crashed past the end of the runway destroying 23 houses. The weather at the time of the accident was freezing fog.", Russia
2017-02-21 00:00:00,"Melbourne, Victoria, Australia",Australian Corporate Jet Centres PTY. LTD,5,4,1,5,4,1,0,"The charter flight was just seconds into it's flight when it was observed flying low, before it nose diving into a building at a shopping center and bursting into flames. The pilot made two mayday calls before the aircraft crashed. It is reported the plane suffered engine failure.", Kyrgyzstan
2017-03-10 00:00:00,"Istanbul, Turkey",Swan Aviation,7,5,2,7,5,2,0,"The helicopter crashed on a highway after hitting a TV tower, six minutes after taking off. The helicopter was carrying an executive of the Eczacibasi group of companies, four of his Russian guests and two pilots.",null
2017-03-27 00:00:00,"Mautaer, Zimbabwe",ETA Air Charter,6,4,2,6,4,2,0,While en route the air transport plane collided with Mount Vumba in poor weather conditions., Turkey
2017-05-05 00:00:00,"Charleston, West Virginia",Air Cargo Carriers,2,0,2,2,0,2,0,"The cargo plane was destroyed when it crashed while attempting to land on runway 05 at Charleston Yeager Airport. After touching down hard, the aircraft when off the left side of the runway and fell into a wooded ravine.", Zimbabwe
2017-05-27 00:00:00,"Tenzing, Nepal",Summit Air,3,0,3,2,0,2,0,"The cargo plane crashed short of the runway threshhold whille attempting to land at Lukla-Tenzing Airport, coming to rest on a steep wooded area close to the airport perimeter fence. Both the pilot and copilot were killed.", West Virginia
2017-06-07 00:00:00,"Off Dawei, Myanmar",Military - Myanmar Air Force,122,108,14,122,108,14,0,"The transport plane carrying military personnel and their familiies, left Myeik for a return trip to Yangon. The aircraft was at FL 180 when contact by air traffic control was lost 29 minutes into the flight. The plane crashed about 20 miles west of Dawei in the Andaman Sea.  The aircraft climbed to FL180 and proceeded along the coast. It passed two areas with cumulonimbus clouds and the flight crew activated the wing anti-icing. At 13:31 hours an alarm was triggered, indicating engine air inlet icing. At the same time, while flying in the vicinity of another area with cumulonimbus clouds, cross wind increased from 8 knots to 42 knots. In these conditions the aircraft stalled and entered a spin. The flight crew failed to recover from the spin and the aircraft impacted the sea.", Nepal
